client_id,gendr,bal
84596,F,45777.19
6947960,F,60641.35
4684538,M,318341.93
7151270,F,1753480.39
6683919,U,61563.86
8500004,M,193655.0
1225744,F,35739.29
777859,U,46243.91
6412875,M,72745.53
7889081,U,297565.88
9253375,M,88704.07
9221804,M,127530.58
4104497,U,38818.93
7180399,M,89558.31
663711,M,42491.23
1029090,F,36568.94
6764525,U,39753.77
5483892,M,23825.02
6439183,M,57533.83
3509370,M,38756.6
7726525,M,58059.29
6157552,U,172201.04
8345554,U,116144.35
8868557,M,35305.2
2163368,M,505364.26
1201969,F,1838033.06
9340301,U,166376.45
7515052,U,437426.12
2297738,M,56043.66
4850992,F,59464.4
7107125,M,616896.66
1960844,F,65893.04
9510333,F,78559.76
7879149,U,33320.68
3252729,M,142980.31
7112350,F,276021.08
6874863,M,30819.82
5156595,F,98263.33
8571857,U,28141.67
1068345,F,268060.3
6168433,U,268163.63
2343009,M,92849.25
7013769,U,30364.4
6960009,M,162234.59
1591332,M,102503.44
6683515,F,41900.18
5056314,F,24698.77
828854,U,623179.8
6397357,M,865797.76
9415635,M,680325.71
2918922,M,33523.52
5602040,M,49298.32
997518,U,110210.8
8156691,U,114673.91
82772,U,77769.58
6518238,F,396702.59
2753318,F,176357.63
508099,M,258203.29
9919802,M,55012.43
2415180,F,47185.46
5487813,U,49846.61
4740618,M,768476.69
3247468,F,30068.64
3329846,U,918901.11
2067551,F,105490.14
8835580,F,192818.36
8738868,U,79110.38
2434294,U,52158.79
7468065,U,30684.16
3060305,M,273703.29
9127278,U,58369.28
3199195,F,159928.89
9056874,M,207001.6
9606503,M,441813.53
7444718,U,29552.32
5820267,F,53608.5
6979219,M,105169.87
4280794,M,998064.73
5044281,F,596959.76
9045073,M,83861.28
5556586,F,35704.54
7592164,M,27883.13
8423502,U,133281.19
6909769,U,72721.19
9519007,M,111485.9
2614394,U,43270.04
8273493,F,39413.06
3832843,F,38543.1
9868692,F,345265.69
8276370,M,35657.26
9728732,M,1237420.6
2952415,M,316174.53
8366482,M,551983.6
8865940,M,30284.94
2619480,M,165842.03
1337604,M,284014.76
9985559,U,77608.48
8778444,U,246259.65
447087,M,52209.27
1919420,U,49719.44
5950496,U,39427.5
8755578,F,33657.63
8516565,M,81702.37
7477039,M,107751.68
1503317,F,40883.99
8646319,F,128786.68
9343590,U,239752.63
6690242,U,100567.0
429189,M,83343.97
9606793,M,45074.66
2281740,M,117394.67
8852099,F,72945.11
4227478,M,203506.84
6977190,F,30448.29
3118535,F,61264.56
5269385,F,40936.95
4460396,F,51575.44
9489931,M,28501.07
6985473,M,305565.4
4306244,M,48264.22
9623251,M,40150.04
2885193,M,190093.83
5836504,U,79456.52
6084682,M,115807.39
4954450,M,37965.16
3069127,U,31699.97
4196018,M,120469.57
3382940,F,32123.93
9175519,M,42696.33
932489,U,27418.97
8398698,U,68112.29
9077107,U,40501.46
2521253,U,47351.92
1951762,F,794275.68
5349768,M,62790.21
3916251,M,234238.56
6938297,F,382683.0
860831,M,137498.4
6511853,U,43043.99
8402909,U,410440.46
1465875,F,49800.94
991869,F,126183.14
5020216,F,59283.11
9798472,F,49711.84
4861358,F,66313.75
5118403,F,103914.01
1463659,F,71589.53
3021965,F,178467.56
4434932,M,25040.07
4670573,F,108611.64
7546968,F,72982.29
3063658,M,418883.8
4977043,F,150631.87
6015716,M,66945.9
5829295,M,62741.65
8781195,F,31950.96
1872195,M,110524.02
2593399,M,156258.74
9219212,M,75570.6
6886569,U,32882.14
9542338,F,49864.29
6773537,U,82651.75
5570251,F,66189.44
6178111,M,180137.54
669787,M,127869.2
8006175,U,96416.38
8090826,F,47189.26
2848710,U,31492.91
4739127,M,40122.4
2876027,F,186813.27
3037310,M,26736.07
8673125,U,45898.46
8699056,F,29528.3
269529,M,67568.92
2422435,U,155242.86
2957115,F,33103.0
8543146,U,50304.44
2561640,U,535674.81
9942122,U,36466.24
1643648,U,121494.34
3268387,M,127199.39
2858890,M,32840.2
2725837,M,485463.95
6425496,M,86333.54
8137187,F,47527.71
2713154,M,544728.83
4355873,F,55169.2
1876212,M,343998.9
8931195,M,33825.36
638651,M,451875.19
309480,F,245879.23
2111468,M,42225.32
1619736,U,122394.29
8673328,F,147440.02
3943115,U,225750.77
2309038,M,52943.89
1658052,U,46948.36
7485730,M,47446.93
3677235,F,58715.63
7999974,U,46395.27
9545231,U,38808.4
6579408,U,38825.96
4300142,F,425519.13
3347209,U,42619.8
8729183,U,35601.95
2732841,M,81075.28
1963327,F,253306.68
197793,U,105799.72
8482024,U,36825.74
2442931,M,29072.56
6638493,U,30097.69
5951379,U,34807.48
9044094,F,41799.08
5036234,F,106146.0
2606116,M,62001.79
7196374,U,45260.41
7340414,F,268170.91
6867529,M,42159.69
1842336,M,113239.45
1940213,F,40233.44
4410485,U,49487.85
2775837,U,27070.78
9058648,M,45044.07
2304358,M,545723.29
432402,U,28495.71
8307073,U,47812.67
4913236,F,99744.8
7491468,M,43971.57
3695486,U,698411.11
9015448,U,33385.79
9911061,U,246188.1
29595,U,46514.58
2731088,U,62953.7
7448926,U,30367.17
4351664,F,567793.07
3027610,U,64631.42
3018496,F,87486.38
1914434,U,82581.67
2951899,M,49887.72
298590,M,588428.6
5961844,M,32477.18
3303111,F,428812.9
406992,M,60408.25
4868973,M,35250.67
2735156,M,78341.72
7196406,F,54251.36
5268068,F,159400.32
8159879,M,83209.99
8962371,F,130030.65
6915261,F,136775.04
7862568,U,24036.52
4295629,U,422613.91
647,M,30525.8
9703250,M,27980.24
5382590,U,152795.23
8189269,U,76373.45
7263864,M,76126.34
4118752,U,63575.75
675622,F,38296.52
6953596,U,40654.98
3116809,U,72919.17
7698544,U,30679.34
6548727,U,64088.58
3606181,U,40282.45
2894471,M,67030.97
8727501,M,28306.99
7204197,F,26562.86
5956882,M,242488.79
5771032,U,52306.85
7781517,U,152877.28
8403024,M,67850.54
7107324,F,193120.35
5230466,F,39904.39
4698803,M,51770.52
394456,M,36029.96
7359051,F,161947.0
2156083,M,63232.29
9466957,M,53102.71
178214,U,64536.45
8211265,U,351869.46
8521495,F,590778.44
5132280,F,41658.84
292370,M,352807.96
1871802,F,73596.62
6800922,F,73417.23
1135521,M,76533.27
3621553,M,69665.72
4851295,M,202975.13
7677234,F,31222.35
8094276,U,32840.6
3901105,F,46623.95
7967678,U,43363.89
4563768,U,128924.24
1612946,U,71496.09
1037427,U,40132.76
3775738,U,44380.92
84464,U,30395.72
5025952,F,110632.21
9349474,F,112722.95
2318024,M,238801.56
5957203,M,45124.98
6882236,F,136818.72
8758404,U,46069.9
9134161,F,276621.64
1872006,M,98017.02
7142697,M,2150461.07
8430470,U,36166.78
7045297,M,44072.25
8537506,U,44758.58
172858,U,42714.58
3542428,U,35357.88
8859689,M,104281.75
1612012,F,32120.31
9895603,F,30646.61
7229553,U,173337.74
5290689,U,51213.1
2061194,U,48601.29
4259193,F,26795.36
6352581,U,168664.11
9852814,M,53955.97
1602655,M,49956.8
1967377,U,39105.24
1855518,F,31673.55
4409389,F,31550.4
6934228,F,91281.99
7240424,M,29446.08
3571114,U,36888.6
6251557,F,61724.23
9237252,F,78212.2
2097722,F,43516.37
4894413,M,35766.58
8135457,U,35501.7
2206697,U,93422.11
6636581,U,50662.63
3938559,U,38670.93
5837127,U,73035.6
7209107,M,58485.13
4303984,M,163773.82
4768543,M,70169.61
4440552,U,151374.32
2426653,U,38011.68
7158923,M,29803.38
6633500,M,28700.36
8621825,U,28897.49
1145098,U,290657.55
3003906,F,139584.39
3142533,M,29195.88
6458249,F,356455.89
292954,M,336824.38
1742323,F,56999.39
1983300,F,41521.3
7397258,M,112099.7
2062493,F,72110.29
8905187,M,54465.88
7506303,F,55748.39
3279914,U,36730.91
1076354,F,44334.52
4688123,U,180891.14
5990216,U,58577.2
5780655,F,105386.73
7839898,M,48266.43
2998988,U,126971.3
4056772,U,61769.77
5416455,F,23959.3
4459390,M,192744.06
8893466,U,458996.0
2206536,U,39638.66
6279904,M,42964.37
911208,M,23953.68
4334336,M,70944.74
3993117,F,133003.03
3292271,U,30232.85
1527623,M,33721.37
7382711,F,328292.02
8374942,U,677829.36
5325969,F,83338.54
550276,U,31289.56
3411960,U,31528.15
5951286,M,400768.99
1977277,U,736427.48
3648550,M,37415.01
7389701,M,135827.98
9438507,M,52865.32
5900143,M,26323.32
6257564,M,71104.57
8876038,F,25562.67
194329,M,43246.92
6746507,F,698686.22
7679428,M,250144.02
7065355,F,104396.07
8368543,U,25422.11
5475948,M,60942.98
5842296,U,30106.21
3370612,U,48012.4
3986696,U,35563.29
4525690,M,30679.61
3154922,U,70283.76
3458242,U,35229.69
4765130,F,123894.7
7370663,M,363604.71
6949668,M,947918.36
4653174,M,44894.81
6994789,F,26665.64
7503479,M,809369.36
2482966,M,32325.07
7654435,U,372112.17
6462912,F,29692.03
251727,U,171891.95
2313632,M,44721.86
1975168,M,30438.47
8070976,M,33827.06
3885108,M,29514.3
2632937,M,502112.75
4904819,M,84733.86
8623810,U,100511.56
7490372,F,59490.79
2550598,U,41207.5
9626198,F,94298.92
4630942,U,52412.85
6008322,F,69737.63
777766,F,73385.81
2946292,F,299630.95
9094459,U,203244.7
346409,M,383551.0
9846467,M,125946.22
3313674,U,43306.69
2677410,F,182935.67
848037,M,25814.45
9839402,U,246177.06
5659775,M,51462.74
2143189,M,80179.91
6947986,U,58393.12
3942070,U,78942.02
8786042,U,1616569.04
7986738,U,260514.85
1373405,M,102157.94
465525,U,150179.46
512883,U,30315.11
6209195,M,198310.38
9146002,M,135718.81
975800,F,50328.08
6066538,U,45726.68
931686,M,26660.52
5098915,F,26232.54
3402183,U,37124.26
3800272,U,169585.15
8999521,U,59067.58
4475357,U,696169.99
8228558,M,199762.27
3273469,U,25293.79
8230834,U,117884.18
7052899,F,26209.98
8747629,M,85659.04
7572631,F,38860.33
9019381,M,58177.7
1823844,U,52968.18
6542956,F,85881.21
8883167,U,67967.04
3839635,F,40748.74
9416381,F,49010.04
5971139,F,224986.2
7585765,M,132006.95
7049106,F,237685.57
8645540,F,47288.93
347452,M,160340.78
9046844,U,37389.75
6283100,M,200498.74
2562491,U,270711.31
459610,U,40405.11
3722295,M,625264.71
6255524,U,25261.95
2463388,M,47710.18
2079235,U,33087.82
7425144,M,211072.78
5755447,M,491006.57
7539703,U,82529.61
9202242,U,25268.06
3610632,F,52127.97
4672667,F,87134.63
5310113,F,38333.35
7998436,F,84038.14
1120449,U,529921.97
6160592,M,395498.05
532183,U,117352.35
2414386,U,40421.8
2458299,F,63059.54
9583832,U,28900.77
352497,U,50761.55
8211143,U,129486.19
2934470,M,1361457.94
6252758,M,299806.62
1533053,M,84989.99
4530050,U,27468.02
2804455,F,136025.19
2639664,M,178567.73
6442338,F,34747.5
7509925,F,24268.77
6948978,U,73755.47
9300749,F,28836.93
3184980,F,42194.67
6149311,F,60867.16
9623489,M,628935.75
4574884,U,36536.17
2495191,U,556260.66
7172011,F,91321.59
269373,F,61059.33
4252737,U,35139.28
1401322,U,275859.02
2417819,F,74259.24
8284480,M,318305.29
1762503,U,61132.05
4646583,U,43734.18
4516606,F,63632.72
1575877,M,87084.89
8710693,U,95173.51
8688968,U,48675.93
774703,F,27427.05
1758566,U,53818.62
2183135,F,127494.95
9831016,U,49888.24
9739798,F,236728.53
3799645,M,89760.71
2951480,M,53294.19
9282426,M,559130.72
728887,M,474477.23
5512547,U,48206.86
3098485,U,58969.01
9364005,U,65889.68
8394478,F,55864.79
836164,F,50730.77
917269,U,62103.59
375418,M,3164276.19
6197527,U,41231.59
3515394,U,296490.24
8630577,M,123176.24
2571980,M,146743.28
9706109,U,27628.86
670774,M,67126.39
5694283,U,40190.53
2725562,M,47445.5
9930063,U,40087.09
1509726,F,170268.96
4597538,M,44002.46
7679903,M,27212.55
9520667,F,212508.45
5180590,M,74459.9
765467,F,41747.2
2585555,U,68064.94
8943527,F,39503.45
6976946,U,35055.45
3692447,F,122273.06
5398722,U,58698.6
963427,U,40112.65
794844,F,216642.81
930347,M,156977.34
6579471,M,263595.76
269636,U,56125.13
6763479,F,38009.86
9136712,M,56797.27
3701076,M,38661.79
6435592,F,33384.66
8903537,U,276667.27
7812267,M,344561.38
7430374,F,176106.52
2686877,F,247199.37
1673179,U,34368.33
797005,F,174009.29
6308806,M,44173.59
4176901,M,458783.93
8295759,F,563771.5
7351291,M,38775.83
9206649,U,94240.29
6273143,M,32422.38
6671465,U,63636.72
9256349,F,31573.29
5845598,F,38716.67
8586525,U,35475.65
3089722,M,899009.4
4125085,F,47757.76
7530428,M,67561.59
7972813,F,169305.09
8225975,M,162578.51
490194,F,59769.99
2896984,F,735598.03
9358682,F,85290.22
550876,F,54090.41
1488055,F,118664.17
1185864,U,121023.93
2235419,F,63958.3
8231827,F,33502.15
4766116,U,137832.99
7521309,M,45132.87
5143272,F,29044.29
7926251,U,71504.18
1928166,U,56191.86
9117843,M,176059.82
3425653,F,37248.26
6178546,U,44086.16
7350365,U,54260.75
6155976,F,30993.79
48431,F,82479.58
2918728,F,44734.4
4307607,F,78652.47
4943084,U,141080.39
3661101,M,148348.59
866292,M,136983.67
9050748,F,150744.85
7995259,F,146790.71
6365047,M,25001.16
84624,U,86439.87
3414716,F,63699.85
1113707,U,98965.21
6734943,M,32647.03
1718808,U,71357.82
9654101,F,66682.31
883350,U,42880.75
9285608,M,23803.85
2654891,U,34886.0
2985789,F,27435.23
4839425,M,36113.19
8570045,U,32102.71
3787914,F,117892.97
8605475,U,117833.42
2779701,F,318595.6
196286,M,35480.69
5524988,M,780885.2
6705041,F,26503.06
4014201,F,40639.09
4652522,M,29340.64
5233819,U,46396.7
2666616,M,632080.17
91110,U,25168.1
5899458,M,56138.66
434526,F,58573.3
6399633,F,485743.06
3354201,M,42276.35
3242609,U,31034.89
7795722,M,40976.99
861316,U,102737.92
1107063,M,84718.44
4926581,M,375835.88
5247002,M,62959.65
7770587,F,388107.67
9937888,F,99331.8
3263400,M,32627.32
4451169,M,68565.29
2201895,F,59785.3
9642462,F,222002.78
2829245,U,33531.04
8684871,U,136300.33
4184757,U,48630.32
9341180,U,228647.68
2212057,U,34232.11
7073358,U,40279.8
4862909,F,30800.16
9898377,M,108963.69
7740183,M,53296.42
5323656,M,24318.41
4424366,M,53814.2
9016104,M,185297.45
9638116,F,36839.3
333744,F,236298.52
6286632,M,47500.86
8244532,F,108392.08
9409779,M,54929.48
4835770,M,78499.28
6013275,M,88569.14
2644661,F,61979.76
5451021,U,184974.34
8968223,F,78187.68
5220040,F,309779.66
5340728,U,38727.82
7196862,M,594379.63
7215123,U,112343.23
5931788,F,60466.93
8553989,F,31812.19
6170447,M,83086.82
1983898,U,105111.11
5423497,M,113020.04
9221324,F,61842.71
747601,M,61929.09
8921195,M,28940.87
2530020,F,55188.79
4309097,U,34871.88
2970159,U,67833.58
3766006,U,78344.97
5467264,F,257016.05
7853881,U,53458.86
8295735,F,77751.5
677546,M,31303.73
5628326,U,43738.75
1623042,U,42578.7
2169790,M,390341.51
614170,M,70395.22
7696999,U,75827.99
2508150,F,106950.45
6230352,F,30869.45
1105355,U,31919.77
959075,M,58957.4
4151322,M,35725.36
2458866,M,654826.64
1574972,U,41523.27
944052,M,54162.39
1884372,U,139732.59
4122503,F,56609.79
84108,U,269677.92
1867217,M,39617.81
9516885,U,52671.51
7010205,U,78048.78
6680845,F,75559.02
8422352,M,83656.39
294956,M,74913.6
8739676,U,55634.37
4631704,M,135425.44
9866595,F,70066.04
9640247,M,95509.36
794649,M,29627.8
7310724,M,672296.13
9898407,F,40561.54
7985423,U,39051.11
9616541,U,202516.31
7198598,M,31287.41
4847719,U,98984.26
619573,F,65158.45
1160897,F,68134.67
4670854,U,85645.09
9191937,U,52119.65
4160742,M,27728.78
8518108,M,92844.59
4738135,U,771748.76
953375,U,241797.91
8580825,U,68905.84
1072831,U,48040.6
562592,U,84519.78
600087,F,72101.96
4818522,M,23948.58
3114225,U,45433.58
8642798,U,24839.86
7511167,M,453602.38
7275502,U,60759.01
7523598,M,54004.99
3145026,F,184425.33
9935303,U,66272.95
5127750,M,25239.55
1026177,F,84812.11
5557680,U,28966.87
8406200,F,43194.05
6444330,F,28882.7
7875052,M,57559.47
7535494,M,24400.04
8211160,F,91814.28
4219831,F,290930.33
1948870,M,201937.71
3948974,M,73621.39
7115036,M,78350.63
8165778,F,29672.99
2593346,U,31717.78
3475858,U,93132.13
3521638,U,41820.65
4965189,M,129258.69
3430468,F,397081.63
2636270,F,162086.31
2459355,U,191648.87
4940584,U,35688.99
636219,F,27517.36
6018574,U,68082.47
5202350,M,25019.94
8129250,U,121920.13
3460226,F,105722.6
1555809,M,30807.32
9409062,U,248664.0
1102877,F,466096.93
3293764,M,434771.82
5245476,M,40798.57
3651283,F,790393.72
4059624,F,343434.6
4126756,U,81099.69
4298977,U,36110.51
5922473,U,27285.23
5959759,M,448189.53
7197684,M,42151.93
3098610,F,115715.16
1612982,F,175246.35
996857,U,27738.49
4966830,U,66132.69
7601230,F,31632.16
7302980,F,144826.26
4792556,M,41316.88
9786601,U,37065.06
6697652,U,37403.06
2079465,U,25022.78
1690835,U,94795.31
3983357,F,77079.43
1562697,F,117883.63
8975579,U,33508.79
3826012,M,281741.65
4138511,U,52809.14
9274697,M,132228.67
6832718,U,61471.32
81102,M,135623.99
7298730,U,428570.74
1036271,F,31330.26
2290080,M,76673.14
5859315,M,48417.77
1687330,F,75674.25
3639755,U,71481.76
3330070,F,130096.02
8720702,U,48683.29
1541765,M,927057.66
126090,M,551843.62
114459,U,35746.35
408180,F,118107.88
3699706,F,200604.2
2508266,M,89841.06
3078430,F,175836.14
2840579,F,35424.29
486643,M,142836.19
5086721,M,86168.0
5005636,U,93358.24
9695798,F,50044.32
7043670,F,69571.1
3619773,F,61508.99
6211179,F,23932.3
6505524,U,48564.92
2020919,M,29496.39
4691601,M,44912.97
7882288,F,131922.89
4850631,M,1656725.37
1354915,U,34727.37
9459952,U,172918.55
370651,U,80524.2
967923,U,54985.77
1261353,U,38670.31
4708780,M,37251.63
1500353,U,49219.72
6807398,M,65021.64
4719146,F,44399.13
453288,U,39005.83
407061,M,263860.73
5693416,U,27652.2
4161643,U,36507.49
1780871,M,42369.98
3339110,U,38059.73
44860,U,59942.13
48724,U,53276.8
5458849,F,35847.28
9749944,U,30747.34
8824053,M,417710.9
7159582,M,38852.23
2125543,U,35901.64
2362248,U,34504.25
7291872,F,112133.79
6979480,F,477339.85
357583,F,105628.6
2727788,F,61774.02
947825,M,161626.81
3948349,M,70474.94
7469877,M,28853.26
7733500,F,123422.73
1126073,M,42957.34
3622154,M,52171.75
2475423,U,385727.75
9275029,M,162807.05
9172571,F,95438.1
6639053,M,41683.79
6504620,M,72819.45
9166923,F,79049.63
2458407,F,93879.81
8591740,F,204542.96
1873161,M,123489.95
5102939,U,58392.84
4005695,U,133435.19
7643558,U,116675.4
722623,F,89589.53
5878089,M,29591.95
9963517,U,63688.18
6937048,M,378698.63
8675285,F,27759.98
1245225,F,91436.13
4693609,M,24106.19
3976151,U,50521.35
546110,M,35677.32
8454706,U,42796.45
8899445,F,118790.17
5900806,M,25790.08
7180376,M,41755.21
134829,F,378090.54
1547321,F,27750.41
9221282,M,248838.71
1079175,F,44854.81
6263948,F,33758.23
2291985,M,8247729.97
380857,M,102283.26
4555946,F,60410.01
6970475,U,80177.95
1685052,F,31760.71
149593,U,57234.46
2289446,M,162051.48
2513481,F,88337.75
9230971,F,39736.93
7543252,F,104350.93
70863,F,157602.71
3004381,F,45190.01
1036960,U,27803.08
9091354,U,44929.9
273319,M,145400.8
4716805,U,37448.16
7371217,F,31770.18
6527738,F,90905.42
3344232,U,28235.68
7123934,U,137554.41
4249316,F,58566.6
8223810,F,184595.94
9792293,U,56991.42
4667506,U,135580.32
3205867,U,105443.62
3071537,U,31307.52
9970320,M,31401.72
3045527,F,88989.43
730714,F,129905.09
3741118,F,41242.26
2007654,F,32923.3
7816862,F,97624.16
9957176,U,75888.84
1192577,M,249434.37
7557189,F,27265.81
8934873,M,113991.58
2338344,F,83767.2
2837165,F,44888.97
2509466,M,394664.53
2757419,M,39427.25
9225615,U,36005.02
1378028,F,125990.26
1661130,M,48612.3
146390,F,54308.07
6928012,M,78671.14
789860,U,73871.89
7058363,U,71198.19
6579345,F,97817.92
4773082,F,47644.36
3513137,M,63089.69
8778087,U,75185.84
9608866,M,54924.31
5445197,M,32049.2
9888237,M,222586.27
3361877,M,116171.25
5832478,F,65933.63
2221190,U,422297.84
115973,M,60878.64
9135444,U,85934.29
8136342,U,116249.25
4978123,M,422344.37
5316428,F,42621.01
9895888,F,61807.99
1878058,U,151348.21
8838831,U,26029.74
388395,M,64938.51
9682711,F,29213.82
4637244,F,44345.08
3425202,M,119038.84
4846872,U,51555.19
2663673,U,46943.53
5260532,F,51180.45
6512725,M,162081.32
8316253,F,263026.63
8099672,U,107034.52
704508,U,26080.85
7717331,M,26220.05
4844940,M,45902.55
3272906,U,40810.78
4397575,F,123878.01
1839924,F,158526.77
463459,M,55073.68
5180395,F,99788.65
8695761,F,58868.78
1674728,M,139523.59
9050287,U,38783.82
5851688,M,149296.15
9335990,M,43857.56
2579694,U,30826.63
4177659,U,56893.64
6809644,F,46993.03
174800,F,243961.1
6225944,U,36795.49
9969431,U,77363.06
1573977,F,333223.65
6421088,U,65264.8
8006386,F,118404.61
917800,M,144061.53
3128288,F,38318.13
330035,M,930987.39
2986194,U,66316.4
8327879,F,184688.82
6856615,U,41634.35
5535892,F,81821.07
2515293,F,23869.57
1956921,F,72111.74
6464202,M,66552.41
633140,U,34707.26
1206120,U,66774.11
830129,M,145574.22
5129604,M,27567.73
2448867,F,24853.4
5269888,F,39631.34
9272592,M,25834.45
4028331,F,57626.63
4259386,U,78270.67
7706526,U,238086.89
6442302,F,49443.17
3112649,F,59454.97
1586517,M,534155.8
4230904,M,54602.13
1948555,F,150558.14
370201,F,68492.48
5589818,M,193086.02
4840427,F,218137.83
7174639,F,346116.05
9951296,M,97792.02
1779464,M,35112.32
6165948,M,1134769.98
6738523,U,37276.47
2048565,F,58596.58
5023798,U,51183.91
6368257,U,55166.37
5068244,F,143838.94
6094468,F,67550.68
8543746,U,61206.88
7956518,M,372835.34
810930,U,543723.5
9821959,U,44209.36
4983457,M,55212.96
6209041,U,31221.57
88723,F,196777.77
2777442,M,136948.54
1421689,M,444351.67
127825,U,49371.3
869577,F,60530.26
2805354,M,27650.58
5418315,F,25234.52
8940713,M,69944.93
8890723,U,110647.12
4658640,U,33702.85
6751640,U,63569.08
4361106,M,40017.13
1631869,U,46325.24
4318140,F,71233.54
4552390,M,78111.13
6059924,U,92425.13
8624993,F,54251.51
6321074,U,47381.8
5288149,M,443447.42
8576987,U,25460.13
9600414,F,45729.03
9000762,M,24411.48
2884298,U,45561.2
2544481,M,58523.62
9135395,U,481552.73
2882250,M,314719.7
114542,M,35817.09
7485810,M,1194247.66
5339816,M,26006.41
1098615,M,84556.72
7136705,M,879987.22
8757456,F,50876.88
311296,F,34243.91
2659237,M,284972.72
6330052,M,73951.85
2156378,U,38977.62
517547,U,31253.24
1046915,M,61468.74
